5888;24.10.2014;396/2012;10;6
5889;24.10.2014;743/2014;9;4
5890;24.10.2014;574/2013;20;2
5891;24.10.2014;211/2011;13;2
5892;24.10.2014;409/2012;16;3
5893;24.10.2014;347/2012;14;2
5894;24.10.2014;282/2012;12;4
5895;24.10.2014;775/2014;4;6
5896;24.10.2014;127/2011;14;4
5897;24.10.2014;243/2011;16;3
5898;24.10.2014;850/2014;3;5
5899;24.10.2014;784/2014;8;2
5900;24.10.2014;763/2014;12;3
5901;24.10.2014;557/2013;16;6
5902;24.10.2014;201/2011;27;3
5903;24.10.2014;756/2014;14;6
5904;24.10.2014;535/2013;27;2
5905;24.10.2014;149/2011;14;4
5906;27.10.2014;843/2014;27;5
5907;27.10.2014;832/2014;25;2
5908;27.10.2014;880/2014;7;3
5909;27.10.2014;430/2012;14;4
5910;27.10.2014;522/2013;15;4
5911;27.10.2014;524/2013;14;2
5912;27.10.2014;455/2012;26;3
5913;27.10.2014;479/2012;14;2
5914;27.10.2014;248/2011;13;5
5915;27.10.2014;728/2014;16;3
5916;27.10.2014;719/2014;25;3
5917;27.10.2014;145/2011;16;2
5918;27.10.2014;711/2014;25;2
5919;27.10.2014;305/2012;13;4
5920;27.10.2014;619/2013;7;3
5921;27.10.2014;410/2012;13;4
5922;27.10.2014;214/2011;21;2
5923;27.10.2014;186/2011;13;4
5924;27.10.2014;785/2014;3;3
5925;27.10.2014;772/2014;3;2
5926;27.10.2014;608/2013;16;4
5927;27.10.2014;367/2012;13;4
5928;27.10.2014;570/2013;13;2
5929;27.10.2014;718/2014;14;4
5930;27.10.2014;606/2013;12;5
5931;27.10.2014;856/2014;14;4
5932;27.10.2014;734/2014;23;6
5933;27.10.2014;326/2012;1;6
5934;27.10.2014;629/2013;7;4
5935;27.10.2014;805/2014;27;4
5936;27.10.2014;381/2012;13;5
5937;27.10.2014;135/2011;12;4
5938;27.10.2014;871/2014;5;3
5939;27.10.2014;758/2014;4;5
5940;27.10.2014;820/2014;24;6
5941;27.10.2014;150/2011;16;4
5942;27.10.2014;280/2012;12;4
5943;27.10.2014;759/2014;7;3
5944;27.10.2014;869/2014;13;2
5945;27.10.2014;575/2013;20;3
5946;27.10.2014;562/2013;16;6
5947;27.10.2014;389/2012;7;4
5948;27.10.2014;876/2014;24;5
5949;27.10.2014;400/2012;12;3
5950;27.10.2014;654/2013;11;4
5951;27.10.2014;766/2014;8;2
5952;27.10.2014;859/2014;9;4
5953;27.10.2014;741/2014;16;3
5954;27.10.2014;841/2014;4;1
5955;27.10.2014;435/2012;12;4
5956;27.10.2014;532/2013;7;2
5957;27.10.2014;201/2011;14;2
5958;27.10.2014;880/2014;9;4
5959;27.10.2014;737/2014;14;5
5960;27.10.2014;154/2011;16;4
5961;27.10.2014;851/2014;12;4
5962;27.10.2014;177/2011;18;4
5963;27.10.2014;198/2011;12;3
5964;27.10.2014;872/2014;16;4
5965;27.10.2014;869/2014;25;5
5966;27.10.2014;664/2013;16;4
5967;27.10.2014;153/2011;12;2
5968;27.10.2014;199/2011;13;3
5969;27.10.2014;836/2014;16;3
5970;27.10.2014;768/2014;24;2
5971;27.10.2014;871/2014;7;3
5972;27.10.2014;809/2014;14;6
5973;27.10.2014;600/2013;12;2
5974;27.10.2014;650/2013;14;4
5975;27.10.2014;242/2011;13;5
5976;27.10.2014;365/2012;14;3
5977;27.10.2014;755/2014;6;4
5978;27.10.2014;792/2014;4;3
5979;27.10.2014;837/2014;7;2
5980;27.10.2014;824/2014;9;3
5981;27.10.2014;780/2014;22;2
5982;27.10.2014;561/2013;7;4
5983;27.10.2014;719/2014;23;5
5984;27.10.2014;680/2013;15;2
5985;27.10.2014;336/2012;14;2
5986;27.10.2014;545/2013;14;4
5987;27.10.2014;349/2012;27;1
5988;27.10.2014;354/2012;10;2
5989;27.10.2014;805/2014;12;4
5990;27.10.2014;834/2014;13;2
5991;27.10.2014;844/2014;22;4
5992;27.10.2014;607/2013;2;3
5993;27.10.2014;481/2012;14;4
5994;27.10.2014;774/2014;14;4
5995;27.10.2014;833/2014;12;1
5996;27.10.2014;847/2014;14;1
5997;27.10.2014;234/2011;18;2
5998;27.10.2014;335/2012;14;5
5999;27.10.2014;445/2012;13;4
6000;27.10.2014;289/2012;12;3
6001;27.10.2014;394/2012;16;2
6002;27.10.2014;541/2013;14;3
6003;27.10.2014;673/2013;13;6
6004;27.10.2014;285/2012;7;5
6005;27.10.2014;559/2013;16;3
6006;27.10.2014;876/2014;27;4
6007;27.10.2014;715/2014;27;4
6008;27.10.2014;854/2014;13;3
6009;27.10.2014;221/2011;12;3
6010;27.10.2014;182/2011;12;3
6011;27.10.2014;660/2013;20;3
6012;27.10.2014;736/2014;24;2
6013;27.10.2014;796/2014;4;3
6014;27.10.2014;781/2014;16;3
6015;27.10.2014;711/2014;12;2
6016;27.10.2014;732/2014;23;4
6017;27.10.2014;750/2014;13;4
6018;27.10.2014;679/2013;16;4
6019;27.10.2014;661/2013;2;3
6020;27.10.2014;376/2012;14;5
6021;27.10.2014;535/2013;7;1
6022;27.10.2014;701/2014;14;2
6023;27.10.2014;443/2012;7;5
6024;27.10.2014;772/2014;12;4
6025;27.10.2014;522/2013;14;2
6026;27.10.2014;716/2014;6;6
6027;27.10.2014;809/2014;11;3
6028;27.10.2014;697/2013;27;4
6029;27.10.2014;663/2013;19;2
6030;27.10.2014;467/2012;13;5
6031;27.10.2014;145/2011;1;2
6032;27.10.2014;408/2012;11;5
6033;27.10.2014;744/2014;16;3
6034;27.10.2014;737/2014;9;3
6035;27.10.2014;589/2013;12;6
6036;27.10.2014;577/2013;13;4
6037;27.10.2014;775/2014;3;3
6038;27.10.2014;757/2014;14;3
6039;27.10.2014;207/2011;12;3
6040;27.10.2014;598/2013;2;4
6041;27.10.2014;353/2012;1;2
6042;27.10.2014;458/2012;1;5
6043;27.10.2014;881/2014;13;4
6044;27.10.2014;650/2013;7;4
6045;27.10.2014;157/2011;16;3
6046;27.10.2014;547/2013;12;3
6047;27.10.2014;591/2013;7;4
6048;27.10.2014;693/2013;14;4
6049;27.10.2014;595/2013;26;2
6050;27.10.2014;712/2014;16;2
6051;27.10.2014;610/2013;7;2
6052;27.10.2014;803/2014;8;4
6053;27.10.2014;724/2014;16;3
6054;27.10.2014;811/2014;16;3
6055;27.10.2014;354/2012;13;4
6056;27.10.2014;784/2014;12;3
6057;27.10.2014;305/2012;14;5
6058;27.10.2014;298/2012;7;4
6059;27.10.2014;771/2014;8;4
6060;27.10.2014;750/2014;3;3
6061;27.10.2014;450/2012;10;5
6062;27.10.2014;841/2014;7;2
6063;27.10.2014;675/2013;12;2
6064;27.10.2014;756/2014;17;2
6065;27.10.2014;832/2014;12;2
6066;27.10.2014;834/2014;16;6
6067;27.10.2014;712/2014;14;4
6068;27.10.2014;818/2014;14;3
6069;27.10.2014;666/2013;26;3
6070;27.10.2014;827/2014;9;3
6071;27.10.2014;268/2011;1;3
6072;27.10.2014;884/2014;12;3
6073;27.10.2014;420/2012;7;3
6074;27.10.2014;715/2014;8;2
6075;27.10.2014;274/2012;1;1
6076;27.10.2014;170/2011;16;3
6077;27.10.2014;547/2013;7;2
6078;27.10.2014;749/2014;4;4
6079;27.10.2014;508/2012;14;3
6080;27.10.2014;271/2012;26;3
6081;27.10.2014;794/2014;3;3
6082;27.10.2014;785/2014;14;3
6083;27.10.2014;242/2011;27;2
6084;27.10.2014;613/2013;7;4
6085;27.10.2014;780/2014;4;4
6086;27.10.2014;780/2014;7;4
6087;27.10.2014;845/2014;13;2
6088;27.10.2014;697/2013;2;2
6089;27.10.2014;821/2014;25;1
6090;27.10.2014;218/2011;14;2
6091;27.10.2014;413/2012;26;2
6092;27.10.2014;747/2014;9;4
6093;27.10.2014;853/2014;8;2
6094;27.10.2014;384/2012;27;3
6095;28.10.2014;660/2013;16;3
6096;28.10.2014;394/2012;11;3
6097;28.10.2014;880/2014;24;5
6098;28.10.2014;510/2012;12;2
6099;28.10.2014;375/2012;12;4
6100;28.10.2014;579/2013;2;3
6101;28.10.2014;603/2013;2;4
6102;28.10.2014;708/2014;5;2
6103;28.10.2014;395/2012;21;2
6104;28.10.2014;866/2014;3;2
6105;28.10.2014;547/2013;20;2
6106;28.10.2014;710/2014;11;3
6107;28.10.2014;549/2013;12;2
6108;28.10.2014;621/2013;14;4
6109;28.10.2014;485/2012;16;4
6110;28.10.2014;200/2011;14;3
6111;28.10.2014;882/2014;3;2
6112;28.10.2014;450/2012;21;2
6113;28.10.2014;713/2014;11;5
6114;28.10.2014;687/2013;14;4
6115;28.10.2014;258/2011;14;5
6116;28.10.2014;668/2013;15;3
6117;28.10.2014;739/2014;13;4
6118;28.10.2014;870/2014;17;6
6119;28.10.2014;450/2012;16;2
6120;28.10.2014;561/2013;13;4
6121;28.10.2014;201/2011;27;1
6122;28.10.2014;275/2012;7;6
6123;28.10.2014;762/2014;6;2
6124;28.10.2014;185/2011;12;2
6125;28.10.2014;721/2014;13;2
6126;28.10.2014;819/2014;8;2
6127;28.10.2014;157/2011;16;2
6128;28.10.2014;849/2014;14;4
6129;28.10.2014;627/2013;14;4
6130;28.10.2014;823/2014;7;2
6131;28.10.2014;439/2012;7;2
6132;28.10.2014;700/2013;12;4
6133;28.10.2014;723/2014;7;2
6134;28.10.2014;447/2012;27;5
6135;28.10.2014;750/2014;4;1
6136;28.10.2014;851/2014;3;3
6137;28.10.2014;502/2012;12;4
6138;28.10.2014;716/2014;12;4
6139;28.10.2014;597/2013;2;2
6140;28.10.2014;561/2013;7;1
6141;28.10.2014;424/2012;14;5
6142;28.10.2014;776/2014;3;3
6143;28.10.2014;146/2011;12;6
6144;28.10.2014;756/2014;22;5
6145;28.10.2014;223/2011;18;2
6146;28.10.2014;830/2014;16;4
6147;28.10.2014;364/2012;7;6
6148;28.10.2014;553/2013;13;4
6149;28.10.2014;522/2013;26;3
6150;28.10.2014;586/2013;7;5
6151;28.10.2014;600/2013;13;6
6152;28.10.2014;763/2014;8;4
6153;28.10.2014;597/2013;7;4
6154;28.10.2014;546/2013;16;4
6155;28.10.2014;561/2013;20;4
6156;28.10.2014;216/2011;13;4
6157;28.10.2014;686/2013;26;2
6158;28.10.2014;715/2014;14;5
6159;28.10.2014;782/2014;7;4
6160;28.10.2014;793/2014;24;3
6161;28.10.2014;405/2012;21;6
6162;28.10.2014;799/2014;4;5
6163;28.10.2014;824/2014;8;2
6164;28.10.2014;307/2012;10;3
6165;28.10.2014;814/2014;24;5
6166;28.10.2014;409/2012;13;3
6167;28.10.2014;292/2012;7;2
6168;28.10.2014;165/2011;16;3
6169;28.10.2014;627/2013;13;2
6170;28.10.2014;701/2014;7;3
6171;28.10.2014;208/2011;14;5
6172;28.10.2014;701/2014;8;2
6173;28.10.2014;194/2011;14;3
6174;28.10.2014;768/2014;16;4
6175;28.10.2014;177/2011;14;2
6176;28.10.2014;855/2014;8;3
6177;28.10.2014;712/2014;24;4
6178;28.10.2014;504/2012;13;5
6179;28.10.2014;729/2014;17;5
6180;28.10.2014;662/2013;16;3
6181;28.10.2014;361/2012;7;5
6182;28.10.2014;664/2013;7;2
6183;28.10.2014;230/2011;13;3
6184;28.10.2014;365/2012;13;2
6185;28.10.2014;841/2014;8;4
6186;28.10.2014;854/2014;3;2
6187;28.10.2014;826/2014;7;4
6188;28.10.2014;817/2014;14;4
6189;28.10.2014;639/2013;13;3
6190;28.10.2014;789/2014;9;2
6191;28.10.2014;628/2013;12;6
6192;28.10.2014;428/2012;14;5
6193;28.10.2014;778/2014;11;2
6194;28.10.2014;207/2011;13;3
6195;28.10.2014;727/2014;9;4
6196;28.10.2014;669/2013;13;2
6197;28.10.2014;792/2014;9;4
6198;28.10.2014;537/2013;14;6
6199;28.10.2014;864/2014;8;4
6200;28.10.2014;668/2013;7;2
6201;28.10.2014;855/2014;4;4
6202;28.10.2014;306/2012;7;3
6203;28.10.2014;725/2014;11;3
6204;28.10.2014;865/2014;27;5
6205;28.10.2014;175/2011;14;3
6206;28.10.2014;725/2014;7;3
6207;28.10.2014;828/2014;12;6
6208;28.10.2014;750/2014;11;2
6209;28.10.2014;708/2014;4;5
6210;28.10.2014;843/2014;6;2
6211;28.10.2014;677/2013;14;6
6212;28.10.2014;792/2014;24;6
6213;28.10.2014;640/2013;16;4
6214;28.10.2014;851/2014;4;4
6215;28.10.2014;741/2014;8;3
6216;28.10.2014;716/2014;12;4
6217;28.10.2014;866/2014;12;2
6218;28.10.2014;160/2011;16;2
6219;28.10.2014;785/2014;4;3
6220;28.10.2014;405/2012;7;1
6221;28.10.2014;608/2013;19;2
6222;28.10.2014;618/2013;7;3
6223;28.10.2014;196/2011;12;5
6224;28.10.2014;749/2014;8;1
6225;28.10.2014;793/2014;6;3
6226;28.10.2014;848/2014;5;2
6227;28.10.2014;859/2014;13;2
6228;28.10.2014;744/2014;3;3
6229;28.10.2014;707/2014;8;3
6230;28.10.2014;853/2014;14;5
6231;28.10.2014;840/2014;11;2
6232;28.10.2014;307/2012;14;3
6233;28.10.2014;430/2012;11;2
6234;28.10.2014;754/2014;22;3
6235;28.10.2014;211/2011;14;3
6236;28.10.2014;879/2014;11;2
6237;28.10.2014;708/2014;11;5
6238;28.10.2014;751/2014;25;4
6239;28.10.2014;356/2012;11;5
6240;28.10.2014;866/2014;16;5
6241;28.10.2014;831/2014;6;4
6242;28.10.2014;778/2014;16;2
6243;28.10.2014;489/2012;11;5
6244;28.10.2014;801/2014;14;3
6245;28.10.2014;358/2012;1;4
6246;28.10.2014;871/2014;8;3
6247;28.10.2014;735/2014;11;3
6248;28.10.2014;752/2014;25;4
6249;28.10.2014;564/2013;13;2
6250;28.10.2014;125/2011;13;4
6251;28.10.2014;398/2012;14;5
6252;28.10.2014;788/2014;16;3
6253;28.10.2014;380/2012;13;4
6254;28.10.2014;637/2013;13;5
6255;28.10.2014;639/2013;26;3
6256;28.10.2014;231/2011;13;3
6257;28.10.2014;145/2011;13;4
6258;28.10.2014;735/2014;23;5
6259;28.10.2014;807/2014;25;5
6260;28.10.2014;539/2013;20;2
6261;28.10.2014;397/2012;12;4
6262;28.10.2014;759/2014;16;4
6263;28.10.2014;410/2012;16;3
6264;28.10.2014;722/2014;17;3
6265;28.10.2014;667/2013;20;3
6266;28.10.2014;426/2012;12;3
6267;28.10.2014;545/2013;27;3
6268;28.10.2014;810/2014;9;4
6269;28.10.2014;494/2012;16;4
6270;28.10.2014;760/2014;12;3
6271;28.10.2014;613/2013;2;4
6272;28.10.2014;764/2014;5;3
6273;28.10.2014;840/2014;9;3
6274;28.10.2014;372/2012;19;1
6275;28.10.2014;838/2014;7;4
6276;28.10.2014;175/2011;13;3
6277;28.10.2014;641/2013;7;1
6278;28.10.2014;624/2013;7;2
6279;28.10.2014;556/2013;13;2
6280;28.10.2014;621/2013;13;2
6281;28.10.2014;756/2014;16;3
6282;28.10.2014;561/2013;2;3
6283;28.10.2014;842/2014;17;4
6284;29.10.2014;637/2013;12;4
6285;29.10.2014;851/2014;14;2
6286;29.10.2014;587/2013;16;4
6287;29.10.2014;318/2012;1;5
6288;29.10.2014;817/2014;12;2
6289;29.10.2014;695/2013;7;3
6290;29.10.2014;570/2013;7;2
6291;29.10.2014;826/2014;14;2
6292;29.10.2014;293/2012;14;3
6293;29.10.2014;546/2013;13;5
6294;29.10.2014;845/2014;13;3
6295;29.10.2014;749/2014;6;6
6296;29.10.2014;703/2014;8;2
6297;29.10.2014;283/2012;13;4
6298;29.10.2014;742/2014;16;4
6299;29.10.2014;549/2013;13;3
6300;29.10.2014;714/2014;12;4
6301;29.10.2014;329/2012;21;4
6302;29.10.2014;293/2012;14;2
6303;29.10.2014;812/2014;27;5
6304;29.10.2014;838/2014;23;3
6305;29.10.2014;725/2014;7;3
6306;29.10.2014;617/2013;14;4
6307;29.10.2014;877/2014;8;4
6308;29.10.2014;192/2011;14;3
6309;29.10.2014;777/2014;5;5
6310;29.10.2014;755/2014;3;2
6311;29.10.2014;338/2012;16;2
6312;29.10.2014;805/2014;13;5
6313;29.10.2014;882/2014;12;2
6314;29.10.2014;359/2012;12;4
6315;29.10.2014;574/2013;16;3
6316;29.10.2014;863/2014;25;3
6317;29.10.2014;631/2013;7;4
6318;29.10.2014;844/2014;17;3
6319;29.10.2014;839/2014;13;4
6320;29.10.2014;843/2014;14;2
6321;29.10.2014;774/2014;22;4
6322;29.10.2014;398/2012;16;4
6323;29.10.2014;218/2011;12;6
6324;29.10.2014;846/2014;8;4
6325;29.10.2014;872/2014;3;5
6326;29.10.2014;791/2014;8;4
6327;29.10.2014;769/2014;3;3
6328;29.10.2014;217/2011;18;3
6329;29.10.2014;667/2013;14;3
6330;29.10.2014;609/2013;27;3
6331;29.10.2014;721/2014;8;4
6332;29.10.2014;834/2014;11;2
6333;29.10.2014;694/2013;12;5
6334;29.10.2014;882/2014;9;2
6335;29.10.2014;621/2013;7;3
6336;29.10.2014;585/2013;14;2
6337;29.10.2014;513/2012;12;4
6338;29.10.2014;723/2014;7;2
6339;29.10.2014;840/2014;8;5
6340;29.10.2014;644/2013;15;4
6341;29.10.2014;807/2014;4;5
6342;29.10.2014;530/2013;12;4
6343;29.10.2014;740/2014;12;5
6344;29.10.2014;877/2014;4;3
6345;29.10.2014;589/2013;16;5
6346;29.10.2014;707/2014;12;2
6347;29.10.2014;875/2014;25;3
6348;29.10.2014;748/2014;11;1
6349;29.10.2014;648/2013;7;3
6350;29.10.2014;761/2014;27;2
6351;29.10.2014;422/2012;19;5
6352;29.10.2014;192/2011;13;5
6353;29.10.2014;565/2013;12;4
6354;29.10.2014;701/2014;3;5
6355;29.10.2014;735/2014;23;2
6356;29.10.2014;401/2012;16;4
6357;29.10.2014;125/2011;14;4
6358;29.10.2014;621/2013;12;2
6359;29.10.2014;763/2014;25;3
6360;29.10.2014;642/2013;14;3
6361;29.10.2014;776/2014;4;2
6362;29.10.2014;800/2014;16;5
6363;29.10.2014;726/2014;17;2
6364;29.10.2014;607/2013;12;2
6365;29.10.2014;225/2011;14;2
6366;29.10.2014;442/2012;7;6
6367;29.10.2014;723/2014;14;4
6368;29.10.2014;679/2013;14;2
6369;29.10.2014;869/2014;6;3
6370;29.10.2014;725/2014;8;2
6371;29.10.2014;754/2014;9;3
6372;29.10.2014;826/2014;9;4
6373;29.10.2014;311/2012;16;2
6374;29.10.2014;399/2012;12;2
6375;29.10.2014;561/2013;14;3
6376;29.10.2014;873/2014;25;3
6377;29.10.2014;648/2013;12;4
6378;29.10.2014;203/2011;12;5
6379;29.10.2014;769/2014;11;5
6380;29.10.2014;713/2014;7;2
6381;29.10.2014;456/2012;19;4
6382;29.10.2014;608/2013;2;3
6383;29.10.2014;262/2011;1;2
6384;29.10.2014;670/2013;11;4
6385;29.10.2014;822/2014;12;3
6386;29.10.2014;560/2013;14;4
6387;29.10.2014;683/2013;27;4
6388;29.10.2014;746/2014;14;5
6389;29.10.2014;408/2012;13;3
6390;29.10.2014;525/2013;16;4
6391;29.10.2014;819/2014;8;2
6392;29.10.2014;799/2014;6;3
6393;29.10.2014;246/2011;18;3
6394;29.10.2014;348/2012;12;3
6395;29.10.2014;238/2011;12;2
6396;29.10.2014;650/2013;12;2
6397;29.10.2014;254/2011;13;2
6398;29.10.2014;624/2013;13;5
6399;29.10.2014;379/2012;21;6
6400;29.10.2014;838/2014;11;4
6401;29.10.2014;666/2013;16;4
6402;29.10.2014;728/2014;16;4
6403;29.10.2014;628/2013;16;2
6404;29.10.2014;821/2014;11;6
6405;29.10.2014;210/2011;14;4
6406;29.10.2014;793/2014;13;4
6407;29.10.2014;595/2013;15;4
6408;29.10.2014;835/2014;12;3
6409;29.10.2014;673/2013;26;3
6410;29.10.2014;806/2014;3;3
6411;29.10.2014;250/2011;13;4
6412;29.10.2014;617/2013;13;3
6413;29.10.2014;585/2013;27;2
6414;29.10.2014;310/2012;14;5
6415;29.10.2014;366/2012;7;3
6416;29.10.2014;725/2014;14;5
6417;29.10.2014;652/2013;12;2
6418;29.10.2014;743/2014;3;2
6419;29.10.2014;730/2014;4;3
6420;29.10.2014;344/2012;7;5
6421;29.10.2014;276/2012;10;5
6422;29.10.2014;419/2012;16;4
6423;29.10.2014;831/2014;4;5
6424;29.10.2014;215/2011;11;4
6425;29.10.2014;390/2012;11;3
6426;29.10.2014;303/2012;16;5
6427;29.10.2014;382/2012;16;5
6428;29.10.2014;701/2014;23;5
6429;29.10.2014;518/2013;12;2
6430;29.10.2014;777/2014;13;4
6431;29.10.2014;555/2013;7;2
6432;29.10.2014;868/2014;12;2
6433;29.10.2014;493/2012;13;2
6434;29.10.2014;582/2013;12;3
6435;29.10.2014;196/2011;12;5
6436;29.10.2014;832/2014;23;2
6437;29.10.2014;256/2011;14;2
6438;29.10.2014;344/2012;16;3
6439;29.10.2014;600/2013;19;1
6440;29.10.2014;798/2014;9;3
6441;29.10.2014;657/2013;27;3
6442;29.10.2014;159/2011;16;3
6443;29.10.2014;388/2012;7;2
6444;29.10.2014;359/2012;13;3
6445;29.10.2014;666/2013;14;5
6446;29.10.2014;661/2013;14;3
6447;29.10.2014;309/2012;12;4
6448;29.10.2014;609/2013;16;3
6449;29.10.2014;883/2014;6;2
6450;29.10.2014;482/2012;14;3
6451;29.10.2014;481/2012;7;3
6452;29.10.2014;829/2014;7;3
6453;29.10.2014;380/2012;14;2
6454;29.10.2014;174/2011;12;5
6455;29.10.2014;821/2014;6;4
6456;29.10.2014;487/2012;14;3
6457;29.10.2014;661/2013;14;5
6458;29.10.2014;854/2014;5;3
6459;29.10.2014;305/2012;16;3
6460;29.10.2014;734/2014;14;4
6461;29.10.2014;525/2013;13;4
6462;29.10.2014;873/2014;27;4
6463;29.10.2014;615/2013;15;5
6464;29.10.2014;674/2013;26;2
6465;29.10.2014;816/2014;12;4
6466;29.10.2014;854/2014;17;2
6467;29.10.2014;878/2014;3;3
6468;29.10.2014;719/2014;14;4
6469;29.10.2014;788/2014;23;5
6470;29.10.2014;733/2014;4;3
6471;29.10.2014;448/2012;11;6
6472;29.10.2014;831/2014;7;3
6473;29.10.2014;432/2012;13;2
6474;30.10.2014;823/2014;5;3
6475;30.10.2014;566/2013;15;2
6476;30.10.2014;841/2014;6;2
6477;30.10.2014;771/2014;22;3
6478;30.10.2014;849/2014;27;5
6479;30.10.2014;737/2014;14;4
6480;30.10.2014;856/2014;12;3
6481;30.10.2014;812/2014;16;4
6482;30.10.2014;813/2014;25;4
6483;30.10.2014;648/2013;13;2
6484;30.10.2014;345/2012;14;2
6485;30.10.2014;747/2014;22;4
6486;30.10.2014;360/2012;12;2
6487;30.10.2014;643/2013;13;3
6488;30.10.2014;680/2013;7;1
6489;30.10.2014;715/2014;9;3
6490;30.10.2014;876/2014;5;4
6491;30.10.2014;725/2014;8;2
6492;30.10.2014;735/2014;25;3
6493;30.10.2014;552/2013;16;4
6494;30.10.2014;138/2011;14;5
6495;30.10.2014;884/2014;16;4
6496;30.10.2014;791/2014;22;1
6497;30.10.2014;746/2014;9;2
6498;30.10.2014;800/2014;12;3
6499;30.10.2014;724/2014;24;4
6500;30.10.2014;617/2013;13;5
6501;30.10.2014;862/2014;17;2
6502;30.10.2014;714/2014;12;5
6503;30.10.2014;428/2012;16;2
6504;30.10.2014;781/2014;16;2
6505;30.10.2014;758/2014;25;3
6506;30.10.2014;204/2011;16;2
6507;30.10.2014;792/2014;4;4
6508;30.10.2014;725/2014;8;4
6509;30.10.2014;368/2012;14;4
6510;30.10.2014;781/2014;16;2
6511;30.10.2014;791/2014;7;3
6512;30.10.2014;527/2013;20;4
6513;30.10.2014;172/2011;12;4
6514;30.10.2014;861/2014;4;4
6515;30.10.2014;841/2014;3;2
6516;30.10.2014;799/2014;5;5
6517;30.10.2014;488/2012;7;4
6518;30.10.2014;519/2013;7;2
6519;30.10.2014;832/2014;25;5
6520;30.10.2014;423/2012;12;3
6521;30.10.2014;875/2014;3;4
6522;30.10.2014;760/2014;3;2
6523;30.10.2014;823/2014;11;5
6524;30.10.2014;649/2013;7;2
6525;30.10.2014;540/2013;15;4
6526;30.10.2014;814/2014;9;4
6527;30.10.2014;550/2013;15;2
6528;30.10.2014;708/2014;23;2
6529;30.10.2014;589/2013;27;3
6530;30.10.2014;741/2014;25;6
6531;30.10.2014;751/2014;4;2
6532;30.10.2014;867/2014;27;3
6533;30.10.2014;535/2013;16;4
6534;30.10.2014;492/2012;26;5
6535;30.10.2014;872/2014;11;2
6536;30.10.2014;719/2014;14;4
6537;30.10.2014;473/2012;12;3
6538;30.10.2014;840/2014;22;5
6539;30.10.2014;712/2014;4;2
6540;30.10.2014;632/2013;16;2
6541;30.10.2014;404/2012;12;4
6542;30.10.2014;798/2014;12;3
6543;30.10.2014;684/2013;12;4
6544;30.10.2014;801/2014;25;3
6545;30.10.2014;715/2014;8;2
6546;30.10.2014;797/2014;23;3
6547;30.10.2014;537/2013;2;1
6548;30.10.2014;433/2012;14;3
6549;30.10.2014;793/2014;14;4
6550;30.10.2014;793/2014;13;3
6551;30.10.2014;826/2014;16;2
6552;30.10.2014;568/2013;12;4
6553;30.10.2014;226/2011;14;4
6554;30.10.2014;397/2012;27;5
6555;30.10.2014;743/2014;5;5
6556;30.10.2014;702/2014;13;2
6557;30.10.2014;224/2011;12;2
6558;30.10.2014;700/2013;13;3
6559;30.10.2014;155/2011;16;3
6560;30.10.2014;614/2013;7;2
6561;30.10.2014;575/2013;12;4
6562;30.10.2014;146/2011;14;5
6563;30.10.2014;835/2014;7;3
6564;30.10.2014;829/2014;9;3
6565;30.10.2014;505/2012;16;5
6566;30.10.2014;453/2012;19;4
6567;30.10.2014;210/2011;1;2
6568;30.10.2014;573/2013;16;5
6569;30.10.2014;572/2013;14;2
6570;30.10.2014;199/2011;12;4
6571;30.10.2014;797/2014;16;4
6572;30.10.2014;679/2013;2;4
6573;30.10.2014;744/2014;8;4
6574;30.10.2014;640/2013;15;2
6575;30.10.2014;475/2012;16;2
6576;30.10.2014;860/2014;12;4
6577;30.10.2014;639/2013;2;2
6578;30.10.2014;846/2014;22;3
6579;30.10.2014;198/2011;18;4
6580;30.10.2014;817/2014;5;4
6581;30.10.2014;175/2011;16;3
6582;30.10.2014;693/2013;26;3
6583;30.10.2014;856/2014;7;4
6584;30.10.2014;608/2013;14;3
6585;30.10.2014;183/2011;12;5
6586;30.10.2014;664/2013;11;2
6587;30.10.2014;663/2013;13;5
6588;30.10.2014;216/2011;1;3
6589;30.10.2014;812/2014;16;5
6590;30.10.2014;731/2014;14;3
6591;30.10.2014;854/2014;25;5
6592;30.10.2014;475/2012;11;6
6593;30.10.2014;674/2013;14;3
6594;30.10.2014;519/2013;14;3
6595;30.10.2014;531/2013;13;5
6596;30.10.2014;543/2013;12;2
6597;30.10.2014;573/2013;16;4
6598;30.10.2014;548/2013;7;4
6599;30.10.2014;691/2013;16;3
6600;30.10.2014;855/2014;14;2
6601;30.10.2014;498/2012;13;2
6602;30.10.2014;792/2014;11;3
6603;30.10.2014;876/2014;24;4
6604;30.10.2014;768/2014;11;3
6605;30.10.2014;831/2014;7;2
6606;30.10.2014;600/2013;15;3
6607;30.10.2014;812/2014;5;5
6608;30.10.2014;765/2014;5;6
6609;30.10.2014;714/2014;9;2
6610;30.10.2014;551/2013;7;2
6611;30.10.2014;665/2013;13;5
6612;30.10.2014;278/2012;16;4
6613;30.10.2014;849/2014;5;6
6614;30.10.2014;677/2013;12;3
6615;30.10.2014;704/2014;16;3
6616;30.10.2014;846/2014;5;5
6617;30.10.2014;641/2013;14;4
6618;30.10.2014;138/2011;12;3
6619;30.10.2014;667/2013;13;3
6620;30.10.2014;817/2014;16;4
6621;30.10.2014;831/2014;6;3
6622;30.10.2014;757/2014;7;3
6623;30.10.2014;770/2014;12;2
